Occurrence Date,Occurrence Hour,NIBRS Description,Offense Count,Premise
12/14/2018,14,All other offenses,1,"Highway, Road, Street, Alley"
12/14/2018,14,Intimidation,1,Shopping Mall
12/14/2018,14,Weapon law violations,1,"Parking Lot, Garage"
12/14/2018,14,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/14/2018,14,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/14/2018,14,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/14/2018,14,Simple assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,14,"Drug, narcotic violations",1,"Residence, Home (Includes Apartment)"
12/14/2018,14,Simple assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,14,Shoplifting,1,"Department, Discount Store"
12/14/2018,14,Simple assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,14,Intimidation,1,"Other, Unknown"
12/14/2018,14,All other offenses,1,"Highway, Road, Street, Alley"
12/14/2018,14,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/14/2018,14,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/14/2018,14,Intimidation,2,"Highway, Road, Street, Alley"
12/14/2018,14,All other offenses,1,"Jail, Prison"
12/14/2018,14,Shoplifting,1,Speciality Store
12/14/2018,14,Intimidation,1,"Department, Discount Store"
12/14/2018,14,Intimidation,1,"Residence, Home (Includes Apartment)"
12/14/2018,14,Shoplifting,1,Shopping Mall
12/14/2018,14,Aggravated Assault,1,"Highway, Road, Street, Alley"
12/14/2018,14,Theft from motor vehicle,1,"Highway, Road, Street, Alley"
12/14/2018,14,All other larceny,1,"Service, Gas Station"
12/14/2018,14,All other larceny,1,Auto Dealership New/Used
12/14/2018,14,"Destruction, damage, vandalism",1,Convenience Store
12/14/2018,14,Intimidation,1,"Residence, Home (Includes Apartment)"
12/14/2018,14,All other larceny,1,"Grocery, Supermarket"
12/14/2018,14,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,14,All other larceny,1,"Grocery, Supermarket"
12/14/2018,14,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/14/2018,14,Motor vehicle theft,1,"Department, Discount Store"
12/14/2018,14,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,14,All other larceny,1,"Parking Lot, Garage"
12/14/2018,14,Motor vehicle theft,1,"Other, Unknown"
12/14/2018,14,All other larceny,1,"Residence, Home (Includes Apartment)"
12/14/2018,14,All other larceny,1,"Residence, Home (Includes Apartment)"
12/14/2018,14,"Burglary, Breaking and Entering",1,Rental Storage Facility
12/14/2018,15,"Credit card, ATM fraud",1,"Grocery, Supermarket"
12/14/2018,15,"Burglary, Breaking and Entering",1,Rental Storage Facility
12/14/2018,15,All other offenses,1,"Government, Public Building"
12/14/2018,15,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/14/2018,15,Identify theft,1,"Bank, Savings & Loan"
12/14/2018,15,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,15,"Drug, narcotic violations",1,Speciality Store
12/14/2018,15,Robbery,1,"Highway, Road, Street, Alley"
12/14/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,15,Trespass of real property,1,"Residence, Home (Includes Apartment)"
12/14/2018,15,Shoplifting,1,Shopping Mall
12/14/2018,15,Simple assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,15,All other larceny,1,"Residence, Home (Includes Apartment)"
12/14/2018,15,All other offenses,1,"Government, Public Building"
12/14/2018,15,Motor vehicle theft,1,"Highway, Road, Street, Alley"
12/14/2018,15,Shoplifting,1,"Department, Discount Store"
12/14/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,15,Shoplifting,1,"Department, Discount Store"
12/14/2018,15,Shoplifting,1,Convenience Store
12/14/2018,15,Purse-snatching,1,"Grocery, Supermarket"
12/14/2018,15,Bad checks,1,"Department, Discount Store"
12/14/2018,15,Shoplifting,1,"Department, Discount Store"
12/14/2018,15,"Drug, narcotic violations",1,"Department, Discount Store"
12/14/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,15,Intimidation,1,"Residence, Home (Includes Apartment)"
12/14/2018,15,Intimidation,1,Restaurant
12/14/2018,15,Intimidation,1,"Residence, Home (Includes Apartment)"
12/14/2018,15,All other offenses,1,"Residence, Home (Includes Apartment)"
12/14/2018,15,Trespass of real property,1,"Residence, Home (Includes Apartment)"
12/14/2018,15,All other larceny,1,Restaurant
12/14/2018,15,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/14/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,15,Simple assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,15,"Burglary, Breaking and Entering",1,"Other, Unknown"
12/14/2018,15,Shoplifting,1,Convenience Store
12/14/2018,15,"Counterfeiting, forgery",1,"Residence, Home (Includes Apartment)"
12/14/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,15,"Burglary, Breaking and Entering",1,Rental Storage Facility
12/14/2018,15,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/14/2018,15,"Burglary, Breaking and Entering",1,"Commercial, Office Building"
12/14/2018,15,Motor vehicle theft,1,"Residence, Home (Includes Apartment)"
12/14/2018,15,Motor vehicle theft,1,"Residence, Home (Includes Apartment)"
12/14/2018,15,Intimidation,1,"Residence, Home (Includes Apartment)"
12/14/2018,15,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/14/2018,15,All other larceny,1,"Other, Unknown"
12/14/2018,15,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,16,All other larceny,1,"Residence, Home (Includes Apartment)"
12/14/2018,16,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/14/2018,16,All other larceny,1,"Airplane, Bus,Train Terminal"
12/14/2018,16,Simple assault,1,"Highway, Road, Street, Alley"
12/14/2018,16,Shoplifting,1,"Highway, Road, Street, Alley"
12/14/2018,16,Shoplifting,1,Shopping Mall
12/14/2018,16,Purse-snatching,1,"Service, Gas Station"
12/14/2018,16,Trespass of real property,1,"Drug Store, Doctors Office, Hospital"
12/14/2018,16,Simple assault,2,"Residence, Home (Includes Apartment)"
12/14/2018,16,All other offenses,1,"Residence, Home (Includes Apartment)"
12/14/2018,16,Intimidation,2,"Residence, Home (Includes Apartment)"
12/14/2018,16,Aggravated Assault,1,"Other, Unknown"
12/14/2018,16,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/14/2018,16,Simple assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,16,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/14/2018,16,Motor vehicle theft,1,"Residence, Home (Includes Apartment)"
12/14/2018,16,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,16,Simple assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,16,Theft from motor vehicle,1,Restaurant
12/14/2018,16,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/14/2018,16,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/14/2018,16,Simple assault,1,"Highway, Road, Street, Alley"
12/14/2018,16,Theft from building,1,Restaurant
12/14/2018,16,Simple assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,16,Simple assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,16,Theft from motor vehicle,1,"Church, Synagogue, Temple"
12/14/2018,16,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/14/2018,16,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/14/2018,16,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,16,Shoplifting,1,"Department, Discount Store"
12/14/2018,16,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,16,All other larceny,1,Construction Site
12/14/2018,16,All other larceny,1,"Other, Unknown"
12/14/2018,16,All other larceny,1,"Other, Unknown"
12/14/2018,16,Motor vehicle theft,1,"Parking Lot, Garage"
12/14/2018,16,Motor vehicle theft,1,"Other, Unknown"
12/14/2018,16,Human Trafficking/Commercial Sex Act,1,"Hotel, Motel, ETC"
12/14/2018,17,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/14/2018,17,Drug equipment violations,1,"Highway, Road, Street, Alley"
12/14/2018,17,All other offenses,1,"Highway, Road, Street, Alley"
12/14/2018,17,Trespass of real property,1,"Parking Lot, Garage"
12/14/2018,17,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/14/2018,17,Robbery,1,"Residence, Home (Includes Apartment)"
12/14/2018,17,All other offenses,1,"Highway, Road, Street, Alley"
12/14/2018,17,Shoplifting,1,"Department, Discount Store"
12/14/2018,17,Simple assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,17,Driving under the influence,1,"Parking Lot, Garage"
12/14/2018,17,Simple assault,1,"Highway, Road, Street, Alley"
12/14/2018,17,All other larceny,1,"Highway, Road, Street, Alley"
12/14/2018,17,All other offenses,1,"Highway, Road, Street, Alley"
12/14/2018,17,Simple assault,1,"Department, Discount Store"
12/14/2018,17,Shoplifting,1,"Grocery, Supermarket"
12/14/2018,17,Simple assault,1,"Parking Lot, Garage"
12/14/2018,17,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/14/2018,17,All other offenses,1,"Hotel, Motel, ETC"
12/14/2018,17,"Burglary, Breaking and Entering",1,"Residence, Home (Includes Apartment)"
12/14/2018,17,All other offenses,1,"Drug Store, Doctors Office, Hospital"
12/14/2018,17,Shoplifting,1,Shopping Mall
12/14/2018,17,Driving under the influence,1,"Highway, Road, Street, Alley"
12/14/2018,17,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,17,All other larceny,1,"Department, Discount Store"
12/14/2018,17,Shoplifting,1,Shopping Mall
12/14/2018,17,Theft from motor vehicle,1,Restaurant
12/14/2018,17,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,17,All other offenses,1,"Residence, Home (Includes Apartment)"
12/14/2018,17,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,17,"Burglary, Breaking and Entering",1,"Other, Unknown"
12/14/2018,17,Motor vehicle theft,1,"Residence, Home (Includes Apartment)"
12/14/2018,17,All other larceny,1,"Commercial, Office Building"
12/14/2018,17,"Burglary, Breaking and Entering",1,"Church, Synagogue, Temple"
12/14/2018,17,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,17,Shoplifting,1,Shopping Mall
12/14/2018,17,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/14/2018,17,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/14/2018,17,Trespass of real property,1,"Hotel, Motel, ETC"
12/14/2018,17,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/14/2018,17,"Burglary, Breaking and Entering",1,"Commercial, Office Building"
12/14/2018,17,All other larceny,1,"Commercial, Office Building"
12/14/2018,17,All other larceny,1,"Parking Lot, Garage"
12/14/2018,17,All other larceny,1,"Parking Lot, Garage"
12/14/2018,17,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,17,"Destruction, damage, vandalism",1,"Church, Synagogue, Temple"
12/14/2018,17,Theft of motor vehicle parts or accessory,1,"Residence, Home (Includes Apartment)"
12/14/2018,17,Motor vehicle theft,1,"Residence, Home (Includes Apartment)"
12/14/2018,17,All other larceny,1,Construction Site
12/14/2018,17,Theft from motor vehicle,1,"Bar, Nightclub"
12/14/2018,17,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley"
12/14/2018,18,"Destruction, damage, vandalism",1,"Other, Unknown"
12/14/2018,18,All other offenses,1,"Residence, Home (Includes Apartment)"
12/14/2018,18,Shoplifting,1,Convenience Store
12/14/2018,18,All other offenses,1,"Residence, Home (Includes Apartment)"
12/14/2018,18,Intimidation,1,"Residence, Home (Includes Apartment)"
12/14/2018,18,All other offenses,1,"Government, Public Building"
12/14/2018,18,Intimidation,1,"Residence, Home (Includes Apartment)"
12/14/2018,18,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/14/2018,18,All other offenses,1,"Highway, Road, Street, Alley"
12/14/2018,18,Trespass of real property,1,Convenience Store
12/14/2018,18,All other offenses,1,"Residence, Home (Includes Apartment)"
12/14/2018,18,Purse-snatching,1,"Highway, Road, Street, Alley"
12/14/2018,18,Intimidation,1,"Department, Discount Store"
12/14/2018,18,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/14/2018,18,Intimidation,1,Restaurant
12/14/2018,18,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,18,All other offenses,1,"Highway, Road, Street, Alley"
12/14/2018,18,All other offenses,1,"Residence, Home (Includes Apartment)"
12/14/2018,18,Theft from motor vehicle,1,Restaurant
12/14/2018,18,All other offenses,1,"Other, Unknown"
12/14/2018,18,Intimidation,2,"Residence, Home (Includes Apartment)"
12/14/2018,18,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,18,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/14/2018,18,"Destruction, damage, vandalism",1,Restaurant
12/14/2018,18,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,18,Theft from motor vehicle,1,Restaurant
12/14/2018,18,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,18,"Burglary, Breaking and Entering",1,Restaurant
12/14/2018,18,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/14/2018,18,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/14/2018,18,All other larceny,1,"Residence, Home (Includes Apartment)"
12/14/2018,18,Theft from motor vehicle,1,Restaurant
12/14/2018,18,Theft from motor vehicle,1,"Service, Gas Station"
12/14/2018,18,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,18,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/14/2018,18,Intimidation,1,"Residence, Home (Includes Apartment)"
12/14/2018,18,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/14/2018,18,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,18,All other larceny,1,"Department, Discount Store"
12/14/2018,18,All other larceny,1,"Residence, Home (Includes Apartment)"
12/14/2018,18,"Destruction, damage, vandalism",1,"Parking Lot, Garage"
12/14/2018,18,"Drug, narcotic violations",1,"Drug Store, Doctors Office, Hospital"
12/14/2018,18,All other offenses,1,"Drug Store, Doctors Office, Hospital"
12/14/2018,19,"Burglary, Breaking and Entering",1,Speciality Store
12/14/2018,19,Robbery,1,Convenience Store
12/14/2018,19,All other larceny,1,"Grocery, Supermarket"
12/14/2018,19,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,19,Shoplifting,1,"Department, Discount Store"
12/14/2018,19,Weapon law violations,1,"Highway, Road, Street, Alley"
12/14/2018,19,Driving under the influence,1,"Highway, Road, Street, Alley"
12/14/2018,19,Purse-snatching,1,"Parking Lot, Garage"
12/14/2018,19,Shoplifting,1,Speciality Store
12/14/2018,19,Motor vehicle theft,1,"Parking Lot, Garage"
12/14/2018,19,Aggravated Assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,19,Simple assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,19,Shoplifting,1,"Grocery, Supermarket"
12/14/2018,19,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,19,"Murder, non-negligent",1,"Highway, Road, Street, Alley"
12/14/2018,19,All other larceny,1,"Residence, Home (Includes Apartment)"
12/14/2018,19,Aggravated Assault,7,"Highway, Road, Street, Alley"
12/14/2018,19,"Drug, narcotic violations",1,"Highway, Road, Street, Alley"
12/14/2018,19,All other larceny,1,Restaurant
12/14/2018,19,All other offenses,1,"Residence, Home (Includes Apartment)"
12/14/2018,19,All other offenses,1,"Department, Discount Store"
12/14/2018,19,Shoplifting,1,"Department, Discount Store"
12/14/2018,19,Robbery,1,Restaurant
12/14/2018,19,Theft from motor vehicle,1,"Highway, Road, Street, Alley"
12/14/2018,19,Disorderly conduct,1,"Residence, Home (Includes Apartment)"
12/14/2018,19,Aggravated Assault,1,Convenience Store
12/14/2018,19,Robbery,1,Restaurant
12/14/2018,19,Drunkenness,1,"Highway, Road, Street, Alley"
12/14/2018,19,All other offenses,1,Restaurant
12/14/2018,19,Robbery,1,Restaurant
12/14/2018,19,Simple assault,1,"Residence, Home (Includes Apartment)"
12/14/2018,19,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/14/2018,19,Shoplifting,1,"Department, Discount Store"
12/14/2018,19,Intimidation,2,"Hotel, Motel, ETC"
12/14/2018,19,All other larceny,1,"Service, Gas Station"
12/14/2018,19,Theft from building,1,Speciality Store
12/14/2018,19,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,19,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,19,"Destruction, damage, vandalism",1,"Residence, Home (Includes Apartment)"
12/14/2018,19,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/14/2018,19,All other larceny,1,"Parking Lot, Garage"
12/14/2018,19,Theft of motor vehicle parts or accessory,1,"Parking Lot, Garage"
12/14/2018,19,Motor vehicle theft,1,"Parking Lot, Garage"
12/14/2018,19,Theft from building,1,Restaurant
12/14/2018,19,"Credit card, ATM fraud",1,"Grocery, Supermarket"
12/14/2018,19,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/14/2018,19,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,19,"Destruction, damage, vandalism",1,"Highway, Road, Street, Alley"
12/14/2018,19,Theft from motor vehicle,1,"Residence, Home (Includes Apartment)"
12/14/2018,19,Theft from motor vehicle,1,"Parking Lot, Garage"
12/14/2018,19,All other larceny,1,"Residence, Home (Includes Apartment)"
12/14/2018,19,Theft from building,1,"Other, Unknown"
12/14/2018,19,Theft from building,1,"Hotel, Motel, ETC"
12/14/2018,20,All other offenses,1,"Residence, Home (Includes Apartment)"
12/14/2018,20,Shoplifting,1,Shopping Mall
12/14/2018,20,Driving under the influence,1,"Highway, Road, Street, Alley"
12/14/2018,20,Motor vehicle theft,1,"Service, Gas Station"
12/14/2018,20,All other larceny,1,"Residence, Home (Includes Apartment)"
12/14/2018,20,Intimidation,1,"Residence, Home (Includes Apartment)"
12/14/2018,20,Aggravated Assault,3,"Residence, Home (Includes Apartment)"
